holdout,seed,feature_index,mapped_kitnet_family,lambda,mapped_statistic_type,feature_name_if_available,source_code_location_if_recoverable,is_separator_top3,base_final_auc,permuted_final_auc,final_auc_drop,base_validation_auc,permuted_validation_auc,validation_auc_drop,base_attack_detection,permuted_attack_detection,attack_detection_drop,threshold_fixed_for_explanation,final_eval_used_for_selection,importance_scope
holdout_bin_5,42,76,HpHp,3.0,magnitude,HpHp_magnitude_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,77,HpHp,3.0,covariance,HpHp_covariance_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,78,HpHp,3.0,pcc,HpHp_pcc_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,79,HpHp,1.0,weight,HpHp_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,80,HpHp,1.0,mean,HpHp_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,81,HpHp,1.0,std,HpHp_std_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,82,HpHp,1.0,radius,HpHp_radius_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,83,HpHp,1.0,magnitude,HpHp_magnitude_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,84,HpHp,1.0,covariance,HpHp_covariance_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,85,HpHp,1.0,pcc,HpHp_pcc_lambda_1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,86,HpHp,0.1,weight,HpHp_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,87,HpHp,0.1,mean,HpHp_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,88,HpHp,0.1,std,HpHp_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,89,HpHp,0.1,radius,HpHp_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,90,HpHp,0.1,magnitude,HpHp_magnitude_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,91,HpHp,0.1,covariance,HpHp_covariance_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,92,HpHp,0.1,pcc,HpHp_pcc_lambda_0.1,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,93,HpHp,0.01,weight,HpHp_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,94,HpHp,0.01,mean,HpHp_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,95,HpHp,0.01,std,HpHp_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,96,HpHp,0.01,radius,HpHp_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,97,HpHp,0.01,magnitude,HpHp_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,98,HpHp,0.01,covariance,HpHp_covariance_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,99,HpHp,0.01,pcc,HpHp_pcc_lambda_0.01,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,0,MI_dir,5.0,weight,MI_dir_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,1,MI_dir,5.0,mean,MI_dir_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,2,MI_dir,5.0,std,MI_dir_std_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,3,MI_dir,3.0,weight,MI_dir_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,4,MI_dir,3.0,mean,MI_dir_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,5,MI_dir,3.0,std,MI_dir_std_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,6,MI_dir,1.0,weight,MI_dir_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,7,MI_dir,1.0,mean,MI_dir_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,8,MI_dir,1.0,std,MI_dir_std_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,9,MI_dir,0.1,weight,MI_dir_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,10,MI_dir,0.1,mean,MI_dir_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,11,MI_dir,0.1,std,MI_dir_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,13,MI_dir,0.01,mean,MI_dir_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,14,MI_dir,0.01,std,MI_dir_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,15,HH,5.0,weight,HH_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,16,HH,5.0,mean,HH_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,17,HH,5.0,std,HH_std_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,18,HH,5.0,radius,HH_radius_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,19,HH,5.0,magnitude,HH_magnitude_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,20,HH,5.0,covariance,HH_covariance_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,21,HH,5.0,pcc,HH_pcc_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,22,HH,3.0,weight,HH_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,23,HH,3.0,mean,HH_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,24,HH,3.0,std,HH_std_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,25,HH,3.0,radius,HH_radius_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,26,HH,3.0,magnitude,HH_magnitude_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,27,HH,3.0,covariance,HH_covariance_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,28,HH,3.0,pcc,HH_pcc_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,29,HH,1.0,weight,HH_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,30,HH,1.0,mean,HH_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,31,HH,1.0,std,HH_std_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,32,HH,1.0,radius,HH_radius_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,33,HH,1.0,magnitude,HH_magnitude_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,34,HH,1.0,covariance,HH_covariance_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,35,HH,1.0,pcc,HH_pcc_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,36,HH,0.1,weight,HH_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,37,HH,0.1,mean,HH_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,38,HH,0.1,std,HH_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,40,HH,0.1,magnitude,HH_magnitude_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,41,HH,0.1,covariance,HH_covariance_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,42,HH,0.1,pcc,HH_pcc_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,43,HH,0.01,weight,HH_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,44,HH,0.01,mean,HH_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,45,HH,0.01,std,HH_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,49,HH,0.01,pcc,HH_pcc_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,50,HH_jit,5.0,weight,HH_jit_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,51,HH_jit,5.0,mean,HH_jit_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,52,HH_jit,5.0,std,HH_jit_std_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,53,HH_jit,3.0,weight,HH_jit_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,54,HH_jit,3.0,mean,HH_jit_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,55,HH_jit,3.0,std,HH_jit_std_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,56,HH_jit,1.0,weight,HH_jit_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,57,HH_jit,1.0,mean,HH_jit_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,58,HH_jit,1.0,std,HH_jit_std_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,59,HH_jit,0.1,weight,HH_jit_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,60,HH_jit,0.1,mean,HH_jit_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,61,HH_jit,0.1,std,HH_jit_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,62,HH_jit,0.01,weight,HH_jit_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,63,HH_jit,0.01,mean,HH_jit_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,64,HH_jit,0.01,std,HH_jit_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,65,HpHp,5.0,weight,HpHp_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,66,HpHp,5.0,mean,HpHp_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
